sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;GPS NMEA;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.8849;-1.0161;9.7341;0.0855;-0.7144;9.7802;0.8014;-0.3183;0.1806;-1.96;0.89;0.12;0.0842;693.54;38.94;104.46;273.87;4.18;-0.5;61.178;21.010471;105.72955;-41.94;31.198939023800342;2.25;12.903226;192.7;12 / 20;"$GPGSV,5,5,20,65,83,167,30,72,30,151,17,86,01,135,,85,02,085,*7F::$GPGGA,105226,2100.627071,N,10543.772566,E,1,11,0.7,9.0,M,-22.0,M,,*61::$GPVTG,193.1,T,193.1,M,4.4,N,8.1,K,A*2A::$GPRMC,105226,A,2100.627071,N,10543.772566,E,4.4,193.1,221216,1.4,W,A*02::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.7,0.8*33";3176075;2016-12-22 17:52:26:308
-0.9765;-1.0518;9.1675;-0.1544;-0.4652;9.7944;-0.8258;-0.5975;-0.397;2.26;2.05;1.74;0.0842;692.34;26.46;107.04;272.52;2.72;0.9;61.276;21.010427;105.72954;-42.26;31.198939023800342;2.25;16.129032;193.0;12 / 20;"$GPGSV,5,5,20,65,83,167,20,72,30,151,30,86,01,135,,85,02,085,*7B::$GPGGA,105227,2100.625702,N,10543.772240,E,1,11,0.7,8.9,M,-22.0,M,,*6A::$GPVTG,193.0,T,193.0,M,4.4,N,8.1,K,A*2A::$GPRMC,105227,A,2100.625702,N,10543.772240,E,4.4,193.0,221216,1.4,W,A*00::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.7,0.8*33";3177075;2016-12-22 17:52:27:308
1.4586;-0.8281;9.1342;-0.0278;-0.33;9.8011;1.4859;-0.5046;-0.4731;1.31;-1.01;1.56;0.0842;689.1;25.02;108.18;272.37;1.93;0.16;55.016;21.010427;105.72954;-42.26;31.198939023800342;2.25;16.129032;193.0;12 / 20;"$GPGSV,5,5,20,65,83,167,29,72,30,151,31,86,01,135,,85,02,085,*73::$GPGGA,105228,2100.624278,N,10543.771993,E,1,11,0.7,8.8,M,-22.0,M,,*6B::$GPVTG,189.8,T,189.8,M,4.4,N,8.1,K,A*2A::$GPRMC,105228,A,2100.624278,N,10543.771993,E,4.4,189.8,221216,1.4,W,A*03::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.7,0.8*33";3178074;2016-12-22 17:52:28:307
1.4658;-1.0042;10.2054;0.0246;-0.2905;9.8023;1.4417;-0.7197;0.6075;-0.83;-1.35;0.4;0.0842;688.2;26.22;107.88;272.43;1.7;-0.14;58.47;21.01038;105.72954;-40.97;31.198939023800342;2.25;12.903226;185.7;12 / 20;"$GPGSV,5,5,20,65,83,167,25,72,30,151,35,86,01,135,,85,02,085,*7B::$GPGGA,105229,2100.622802,N,10543.771955,E,1,11,0.7,9.3,M,-22.0,M,,*6B::$GPVTG,185.7,T,185.7,M,4.4,N,8.1,K,A*2A::$GPRMC,105229,A,2100.622802,N,10543.771955,E,4.4,185.7,221216,1.4,W,A*0A::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.7,0.8*33";3179077;2016-12-22 17:52:29:310
-1.1193;-0.8257;10.003;0.1363;-0.2942;9.8013;-1.2534;-0.5364;0.3632;-0.92;-1.87;1.04;0.0842;687.18;27.6;108.18;272.63;1.72;-0.8;44.774;21.01038;105.72954;-40.97;31.198939023800342;2.25;12.903226;185.7;12 / 20;"$GPGSV,5,5,20,65,83,167,29,72,30,151,36,86,01,135,,85,02,085,*74::$GPGGA,105230,2100.621311,N,10543.772138,E,1,11,0.9,9.5,M,-22.0,M,,*61::$GPVTG,181.4,T,181.4,M,4.4,N,8.1,K,A*2A::$GPRMC,105230,A,2100.621311,N,10543.772138,E,4.4,181.4,221216,1.4,W,A*0F::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.2,0.9,0.8*3E";3180077;2016-12-22 17:52:30:310
0.5588;0.6859;9.5531;0.1472;-0.1333;9.8046;0.4145;0.8166;-0.0648;-0.95;-5.97;1.28;0.0842;686.04;28.08;108.72;272.48;0.78;-0.86;46.313;21.010332;105.72954;-40.32;31.198939023800342;2.25;12.903226;179.3;12 / 20;"$GPGSV,5,5,20,65,83,167,31,72,30,151,36,86,01,135,,85,02,085,*7D::$GPGGA,105231,2100.619848,N,10543.772366,E,1,11,0.8,9.5,M,-22.0,M,,*64::$GPVTG,179.3,T,179.3,M,4.4,N,8.1,K,A*2A::$GPRMC,105231,A,2100.619848,N,10543.772366,E,4.4,179.3,221216,1.4,W,A*0B::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3181074;2016-12-22 17:52:31:307
0.2684;-0.2568;10.3625;0.1525;0.0561;9.8053;0.1179;-0.3122;0.6811;-2.3;-2.66;3.3;0.0842;685.38;28.92;108.12;272.37;-0.33;-0.89;52.294;21.010332;105.72954;-40.32;31.198939023800342;2.25;12.903226;179.3;12 / 20;"$GPGSV,5,5,20,65,83,167,33,72,30,151,31,86,01,135,,85,02,085,*78::$GPGGA,105232,2100.618516,N,10543.772609,E,1,11,0.9,9.4,M,-22.0,M,,*6C::$GPVTG,177.3,T,177.3,M,4.4,N,8.1,K,A*2A::$GPRMC,105232,A,2100.618516,N,10543.772609,E,4.4,177.3,221216,1.4,W,A*0D::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.2,0.9,0.8*3E";3182075;2016-12-22 17:52:32:308
-0.3457;0.3098;9.4317;0.0793;-0.0461;9.8062;-0.4237;0.3552;-0.2189;-1.72;-0.89;4.07;0.0;683.82;29.1;107.64;272.48;0.27;-0.46;53.477;21.010286;105.72955;-40.65;31.198939023800342;2.25;9.677419;175.3;12 / 20;"$GPGSV,5,5,20,65,83,167,35,72,30,151,30,86,01,135,,85,02,085,*7F::$GPGGA,105233,2100.617139,N,10543.772893,E,1,11,0.8,9.4,M,-22.0,M,,*67::$GPVTG,175.3,T,175.3,M,4.4,N,8.1,K,A*2A::$GPRMC,105233,A,2100.617139,N,10543.772893,E,4.4,175.3,221216,1.4,W,A*05::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.2,0.8,0.8*3F";3183075;2016-12-22 17:52:33:308
-0.4266;-0.3353;10.7552;0.0326;-0.0199;9.8066;-0.4585;-0.3158;1.1544;0.91;-2.94;4.04;0.0;681.24;30.3;107.94;272.54;0.12;-0.19;53.467;21.010286;105.72955;-40.65;31.198939023800342;2.25;9.677419;175.3;12 / 20;"$GPGSV,5,5,20,65,83,167,34,72,30,151,31,86,01,135,,85,02,085,*7F::$GPGGA,105234,2100.615836,N,10543.773221,E,1,11,0.8,9.0,M,-22.0,M,,*62::$GPVTG,171.8,T,171.8,M,4.4,N,8.1,K,A*2A::$GPRMC,105234,A,2100.615836,N,10543.773221,E,4.4,171.8,221216,1.4,W,A*0B::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3184077;2016-12-22 17:52:34:310
-1.0122;-0.1806;9.8102;0.0051;-0.1565;9.8054;-1.0172;-0.0269;0.1772;0.0;-0.64;4.71;0.0;678.36;31.32;108.0;272.76;0.91;-0.03;68.141;21.010242;105.72956;-43.87;31.198939023800342;2.25;12.903226;169.2;12 / 20;"$GPGSV,5,5,20,65,83,167,34,72,30,151,30,86,01,135,,85,02,085,*7E::$GPGGA,105235,2100.614518,N,10543.773541,E,1,11,0.8,8.4,M,-22.0,M,,*67::$GPVTG,169.2,T,169.2,M,4.4,N,8.1,K,A*2A::$GPRMC,105235,A,2100.614518,N,10543.773541,E,4.4,169.2,221216,1.4,W,A*08::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3185075;2016-12-22 17:52:35:308
-0.7623;-0.3663;10.541;0.0945;-0.3254;9.8008;-0.8549;-0.0471;0.9263;-1.29;1.53;5.9;0.0;675.0;33.9;107.52;273.21;1.9;-0.55;52.185;21.010242;105.72956;-43.87;31.198939023800342;2.25;12.903226;169.2;12 / 20;"$GPGSV,5,5,20,65,83,167,33,72,30,151,30,86,01,135,,85,02,085,*79::$GPGGA,105236,2100.613315,N,10543.773928,E,1,11,0.8,7.7,M,-22.0,M,,*67::$GPVTG,165.1,T,165.1,M,4.4,N,8.1,K,A*2A::$GPRMC,105236,A,2100.613315,N,10543.773928,E,4.4,165.1,221216,1.4,W,A*0B::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3186075;2016-12-22 17:52:36:308
-0.1243;-0.7328;9.1366;-0.0338;-0.564;9.7904;-0.0912;-0.1802;-0.4564;-2.57;-2.3;6.73;0.0;672.42;35.64;106.98;273.57;3.3;0.2;61.333;21.010204;105.729576;-45.16;31.198939023800342;2.25;12.903226;158.8;11 / 19;"$GPGSV,5,5,19,72,30,151,27,86,01,135,,85,02,085,*4D::$GPGGA,105237,2100.612219,N,10543.774460,E,1,10,0.8,8.0,M,-22.0,M,,*65::$GPVTG,158.8,T,158.8,M,4.4,N,8.1,K,A*2A::$GPRMC,105237,A,2100.612219,N,10543.774460,E,4.4,158.8,221216,1.4,W,A*07::$GPGSA,A,3,03,14,16,22,25,26,27,29,31,32,,,1.1,0.8,0.8*3D";3187075;2016-12-22 17:52:37:308
-1.1741;-0.6424;9.1461;-0.2567;-0.6661;9.7806;-0.9236;0.0074;-0.3956;-0.31;2.78;7.37;0.0;669.18;38.64;105.78;273.83;3.89;1.5;51.447;21.010204;105.729576;-45.16;31.198939023800342;2.25;12.903226;158.8;14 / 22;"$GPGSV,6,6,22,86,01,135,,85,02,085,*73::$GPGGA,105238,2100.611248,N,10543.775176,E,1,12,0.8,8.1,M,-22.0,M,,*6D::$GPVTG,152.3,T,152.3,M,4.4,N,8.1,K,A*2A::$GPRMC,105238,A,2100.611248,N,10543.775176,E,4.4,152.3,221216,1.4,W,A*0D::$GPGSA,A,3,01,03,10,14,16,22,25,26,27,29,31,32,1.1,0.8,0.8*3D";3188075;2016-12-22 17:52:38:308
-0.6075;-0.4853;9.5555;-0.4328;-0.6557;9.7751;-0.184;0.1563;-0.0091;0.15;-0.03;8.11;0.0842;666.36;42.54;105.84;274.1;3.83;2.54;48.719;21.010172;105.7296;-43.55;31.198939023800342;2.25;9.677419;145.6;14 / 22;"$GPGSV,6,6,22,86,01,135,,85,02,085,*73::$GPGGA,105239,2100.610408,N,10543.776015,E,1,12,0.8,8.5,M,-22.0,M,,*6C::$GPVTG,145.6,T,145.6,M,4.4,N,8.1,K,A*2A::$GPRMC,105239,A,2100.610408,N,10543.776015,E,4.4,145.6,221216,1.4,W,A*0B::$GPGSA,A,3,01,03,10,14,16,22,25,26,27,29,31,32,1.1,0.8,0.8*3D";3189075;2016-12-22 17:52:39:308
-0.2076;-0.3163;9.7269;-0.2865;-0.463;9.7915;0.0738;0.1386;0.1069;-0.25;0.43;7.62;0.0842;662.7;46.86;105.84;274.38;2.71;1.68;54.702;21.010172;105.7296;-43.55;31.198939023800342;2.25;9.677419;145.6;14 / 22;"$GPGSV,6,6,22,86,01,135,,85,02,085,*73::$GPGGA,105240,2100.609643,N,10543.776901,E,1,12,0.8,8.4,M,-22.0,M,,*6A::$GPVTG,140.8,T,140.8,M,3.9,N,7.2,K,A*2C::$GPRMC,105240,A,2100.609643,N,10543.776901,E,3.9,140.8,221216,1.4,W,A*0D::$GPGSA,A,3,01,03,10,14,16,22,25,26,27,29,31,32,1.1,0.8,0.8*3D";3190075;2016-12-22 17:52:40:308
-0.8289;0.4835;9.6103;-0.3898;-0.187;9.7971;-0.4435;0.6684;-0.0763;-1.44;-0.77;10.62;0.0842;659.94;52.14;105.78;274.61;1.09;2.28;53.752;21.01015;105.72963;-42.58;31.198939023800342;2.0;9.677419;133.1;14 / 21;"$GPGSV,6,6,21,85,02,085,*48::$GPGGA,105241,2100.608992,N,10543.777904,E,1,12,0.8,8.8,M,-22.0,M,,*61::$GPVTG,133.1,T,133.1,M,3.9,N,7.2,K,A*2C::$GPRMC,105241,A,2100.608992,N,10543.777904,E,3.9,133.1,221216,1.4,W,A*07::$GPGSA,A,3,01,03,10,14,16,22,25,26,27,29,31,32,1.1,0.8,0.8*3D";3191075;2016-12-22 17:52:41:308
-0.2076;-0.6162;9.9269;-0.3309;-0.2873;9.7969;0.1201;-0.3316;0.2231;-0.1;0.67;5.6;0.0842;657.54;56.52;105.66;275.15;1.76;1.84;51.471;21.01015;105.72963;-42.58;31.198939023800342;2.0;9.677419;133.1;14 / 22;"$GPGSV,6,6,22,77,14,246,,85,02,085,*7E::$GPGGA,105242,2100.608425,N,10543.779004,E,1,12,0.8,9.1,M,-22.0,M,,*6C::$GPVTG,125.1,T,125.1,M,4.4,N,8.1,K,A*2A::$GPRMC,105242,A,2100.608425,N,10543.779004,E,4.4,125.1,221216,1.4,W,A*0F::$GPGSA,A,3,01,03,10,14,16,22,25,26,27,29,31,32,1.1,0.8,0.8*3D";3192074;2016-12-22 17:52:42:307
-0.5076;0.5287;9.4865;-0.372;-0.2363;9.7967;-0.1391;0.7628;-0.219;-0.43;-0.61;5.78;0.0842;656.7;60.78;105.0;275.44;1.38;2.17;55.918;21.010132;105.729675;-42.26;31.198939023800342;2.25;12.903226;117.8;12 / 21;"$GPGSV,6,6,21,85,02,085,*48::$GPGGA,105243,2100.607939,N,10543.780304,E,1,11,0.8,8.9,M,-22.0,M,,*6D::$GPVTG,117.8,T,117.8,M,4.4,N,8.1,K,A*2A::$GPRMC,105243,A,2100.607939,N,10543.780304,E,4.4,117.8,221216,1.4,W,A*0C::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3193076;2016-12-22 17:52:43:309
-0.8432;-0.2139;9.8531;-0.394;-0.0959;9.7983;-0.4521;-0.1188;0.1271;0.52;-0.95;3.33;0.0842;655.98;64.02;104.7;275.61;0.56;2.3;41.514;21.010132;105.729675;-42.26;31.198939023800342;2.25;12.903226;117.8;12 / 21;"$GPGSV,6,6,21,85,02,085,*48::$GPGGA,105244,2100.607522,N,10543.781860,E,1,11,0.8,7.5,M,-22.0,M,,*67::$GPVTG,111.8,T,111.8,M,4.4,N,8.1,K,A*2A::$GPRMC,105244,A,2100.607522,N,10543.781860,E,4.4,111.8,221216,1.4,W,A*03::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3194075;2016-12-22 17:52:44:308
0.1375;0.0812;10.1982;-0.2976;-0.0507;9.802;0.4329;0.1315;0.4717;0.24;-0.64;1.38;0.0842;655.62;65.4;105.12;275.67;0.3;1.74;44.772;21.010117;105.729744;-49.03;31.198939023800342;3.75;9.677419;105.2;12 / 21;"$GPGSV,6,6,21,85,02,085,*48::$GPGGA,105245,2100.606994,N,10543.784562,E,1,11,0.8,6.8,M,-22.0,M,,*60::$GPVTG,105.2,T,105.2,M,7.3,N,13.5,K,A*10::$GPRMC,105245,A,2100.606994,N,10543.784562,E,7.3,105.2,221216,1.4,W,A*03::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3195075;2016-12-22 17:52:45:308
-1.3312;-0.54;8.2701;-0.309;-0.0021;9.8018;-1.0265;-0.5379;-1.3951;0.03;0.18;0.67;0.0842;655.92;66.54;104.7;275.81;0.01;1.81;46.04;21.010117;105.729744;-49.03;31.198939023800342;3.75;9.677419;105.2;12 / 21;"$GPGSV,6,6,21,85,02,085,*48::$GPGGA,105246,2100.606526,N,10543.787673,E,1,11,0.8,5.7,M,-22.0,M,,*6A::$GPVTG,100.9,T,100.9,M,8.7,N,16.2,K,A*19::$GPRMC,105246,A,2100.606526,N,10543.787673,E,8.7,100.9,221216,1.4,W,A*00::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3196075;2016-12-22 17:52:46:308
0.3589;0.0217;9.3556;-0.2295;-0.0779;9.8037;0.586;0.0988;-0.3448;0.55;0.64;-0.37;0.0842;655.92;66.84;105.36;275.87;0.45;1.34;43.19;21.0101;105.72985;-54.19;31.198939023800342;5.0;9.677419;98.5;12 / 21;"$GPGSV,6,6,21,77,14,246,*4F::$GPGGA,105247,2100.606080,N,10543.790991,E,1,11,0.8,5.2,M,-22.0,M,,*62::$GPVTG,98.5,T,98.5,M,9.7,N,18.0,K,A*14::$GPRMC,105247,A,2100.606080,N,10543.790991,E,9.7,98.5,221216,1.4,W,A*30::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3197075;2016-12-22 17:52:47:308
-0.2386;-1.4969;10.0364;-0.1536;-0.2605;9.802;-0.0871;-1.2399;0.3674;1.22;-0.37;-0.95;1.1789;655.2;66.66;105.48;276.04;1.52;0.9;43.432;21.0101;105.72985;-54.19;31.198939023800342;5.0;9.677419;98.5;12 / 21;"$GPGSV,6,6,21,77,14,246,*4F::$GPGGA,105248,2100.605263,N,10543.796023,E,1,11,0.8,5.0,M,-22.0,M,,*65::$GPVTG,97.4,T,97.4,M,10.2,N,18.9,K,A*20::$GPRMC,105248,A,2100.605263,N,10543.796023,E,10.2,97.4,221216,1.4,W,A*06::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3198075;2016-12-22 17:52:48:308
0.9326;-0.452;10.3196;-0.0941;-0.2651;9.8026;1.0257;-0.1896;0.6204;0.12;0.37;-0.92;0.0;657.48;67.5;106.44;276.04;1.55;0.55;48.856;21.01008;105.72998;-56.77;31.198939023800342;5.0;9.677419;97.9;12 / 21;"$GPGSV,6,6,21,77,14,246,*4F::$GPGGA,105249,2100.604777,N,10543.798961,E,1,11,0.8,4.4,M,-22.0,M,,*61::$GPVTG,97.9,T,97.9,M,9.7,N,18.0,K,A*14::$GPRMC,105249,A,2100.604777,N,10543.798961,E,9.7,97.9,221216,1.4,W,A*37::$GPGSA,A,3,03,10,14,16,22,25,26,27,29,31,32,,1.1,0.8,0.8*3C";3199076;2016-12-22 17:52:49:309
1.8395;0.4835;9.3032;9.0E-4;-0.1998;9.8046;1.8386;0.6814;-0.4069;-0.62;-1.44;-0.86;0.0;655.5;64.92;103.74;275.85;1.17;-0.01;50.095;21.01008;105.72998;-56.77;31.198939023800342;5.0;9.677419;97.9;10 / 11;"$GPGSV,3,3,11,31,45,005,37,32,46,091,38,01,01,264,*4B::$GPGGA,105250,2100.604156,N,10543.802014,E,1,10,0.8,3.1,M,-22.0,M,,*68::$GPVTG,98.9,T,98.9,M,10.2,N,18.9,K,A*20::$GPRMC,105250,A,2100.604156,N,10543.802014,E,10.2,98.9,221216,1.4,W,A*0F::$GPGSA,A,3,03,10,14,22,25,26,27,29,31,32,,,1.1,0.8,0.8*3B";3200075;2016-12-22 17:52:50:308
-0.1743;0.0551;9.2413;-0.0234;-0.2888;9.8024;-0.1512;0.3399;-0.4278;0.46;0.43;-1.1;0.0;655.98;63.9;104.58;275.83;1.69;0.14;52.946;21.010056;105.73009;-64.84;31.198939023800342;5.25;9.677419;98.8;9 / 11;"$GPGSV,3,3,11,32,46,091,40,01,01,264,,27,02,187,*4F::$GPGGA,105251,2100.603342,N,10543.805125,E,1,09,0.8,1.9,M,-22.0,M,,*6F::$GPVTG,98.8,T,98.8,M,10.2,N,18.9,K,A*20::$GPRMC,105251,A,2100.603342,N,10543.805125,E,10.2,98.8,221216,1.4,W,A*0B::$GPGSA,A,3,03,14,16,22,25,26,29,31,32,,,,1.1,0.8,0.8*38";3201075;2016-12-22 17:52:51:308
0.3375;-0.9995;10.0673;0.0353;-0.2721;9.8028;0.3026;-0.7309;0.3924;-0.37;-0.86;-1.44;0.0;656.22;63.36;104.88;275.74;1.59;-0.21;56.895;21.010056;105.73009;-64.84;31.198939023800342;5.25;9.677419;98.8;8 / 11;"$GPGSV,3,3,11,01,01,264,,10,21,165,,27,02,187,*40::$GPGGA,105252,2100.602771,N,10543.808195,E,1,08,0.8,2.0,M,-22.0,M,,*64::$GPVTG,100.8,T,100.8,M,10.7,N,19.8,K,A*25::$GPRMC,105252,A,2100.602771,N,10543.808195,E,10.7,100.8,221216,1.4,W,A*3E::$GPGSA,A,3,03,14,16,22,26,29,31,32,,,,,1.1,0.8,0.8*3F";3202075;2016-12-22 17:52:52:308
0.5422;-0.371;9.377;0.2068;-0.4399;9.7946;0.3393;0.0605;-0.2303;1.13;-1.78;-4.41;0.1684;656.76;61.68;105.66;275.87;2.57;-1.21;55.717;21.010036;105.73019;-66.45;31.198939023800342;5.5;9.677419;103.2;6 / 10;"$GPGSV,3,3,10,25,10,036,,27,02,187,*72::$GPGGA,105253,2100.602142,N,10543.811077,E,1,06,0.8,1.4,M,-22.0,M,,*6F::$GPVTG,103.2,T,103.2,M,10.7,N,19.8,K,A*25::$GPRMC,105253,A,2100.602142,N,10543.811077,E,10.7,103.2,221216,1.4,W,A*35::$GPGSA,A,3,14,16,22,26,29,32,,,,,,,1.1,0.8,0.8*3E";3203076;2016-12-22 17:52:53:309
1.0563;-0.0521;9.2651;0.2733;-0.4397;9.793;0.7873;0.3806;-0.373;0.67;0.06;-6.03;0.1684;657.72;58.26;105.6;275.54;2.57;-1.6;46.74;21.010036;105.73019;-66.45;31.198939023800342;5.5;9.677419;103.2;8 / 12;"$GPGSV,3,3,12,01,01,264,,10,20,165,,25,10,036,,27,02,187,*71::$GPGGA,105254,2100.601315,N,10543.814327,E,1,08,0.8,1.3,M,-22.0,M,,*61::$GPVTG,107.7,T,107.7,M,11.2,N,20.7,K,A*24::$GPRMC,105254,A,2100.601315,N,10543.814327,E,11.2,107.7,221216,1.4,W,A*37::$GPGSA,A,3,03,14,16,22,26,29,31,32,,,,,1.1,0.8,0.8*3F";3204075;2016-12-22 17:52:54:308
0.7993;-0.3639;10.5934;0.3793;-0.266;9.7957;0.426;-0.1022;0.9542;0.79;0.27;-6.27;0.0842;659.1;54.48;105.54;275.03;1.55;-2.22;52.987;21.010004;105.73029;-66.77;31.198939023800342;6.0;9.677419;113.3;8 / 12;"$GPGSV,3,3,12,01,01,264,,10,20,165,,25,10,036,,27,02,187,*71::$GPGGA,105255,2100.600217,N,10543.817637,E,1,08,0.8,1.3,M,-22.0,M,,*65::$GPVTG,113.3,T,113.3,M,11.7,N,21.6,K,A*21::$GPRMC,105255,A,2100.600217,N,10543.817637,E,11.7,113.3,221216,1.4,W,A*37::$GPGSA,A,3,03,14,16,22,26,29,31,32,,,,,1.2,0.8,0.8*3C";3205075;2016-12-22 17:52:55:308
1.0516;-0.9495;9.5793;0.5702;-0.3602;9.7834;0.49;-0.5947;-0.0572;0.79;-1.32;-5.72;0.0842;660.66;50.52;105.84;274.92;2.1;-3.34;37.7;21.010004;105.73029;-66.77;31.198939023800342;6.0;9.677419;113.3;10 / 12;"$GPGSV,3,3,12,31,45,005,34,32,46,091,36,01,01,264,,27,02,187,*7C::$GPGGA,105256,2100.599048,N,10543.820795,E,1,10,0.8,1.3,M,-22.0,M,,*69::$GPVTG,119.8,T,119.8,M,12.6,N,23.4,K,A*23::$GPRMC,105256,A,2100.599048,N,10543.820795,E,12.6,119.8,221216,1.4,W,A*31::$GPGSA,A,3,03,10,14,16,22,25,26,29,31,32,,,1.2,0.8,0.8*3A";3206074;2016-12-22 17:52:56:307
0.5969;-0.8638;9.6365;0.7927;-0.5025;9.7616;-0.1824;-0.3698;0.0401;-0.13;0.52;-4.81;0.0842;662.34;47.82;105.42;274.92;2.94;-4.64;55.535;21.009949;105.7304;-68.39;31.198939023800342;6.5;9.677419;125.3;10 / 12;"$GPGSV,3,3,12,31,45,005,27,32,46,091,28,01,01,264,,27,02,187,*71::$GPGGA,105257,2100.596863,N,10543.823935,E,1,10,0.8,0.8,M,-22.0,M,,*6B::$GPVTG,125.3,T,125.3,M,12.6,N,23.4,K,A*23::$GPRMC,105257,A,2100.596863,N,10543.823935,E,12.6,125.3,221216,1.4,W,A*3D::$GPGSA,A,3,03,10,14,16,22,25,26,29,31,32,,,1.2,0.8,0.8*3A";3207075;2016-12-22 17:52:57:308
0.5779;-0.5829;9.6769;0.7035;-0.4807;9.7696;-0.114;-0.1101;0.0681;-0.16;-1.99;-4.56;0.0842;664.38;45.42;105.66;274.58;2.81;-4.12;40.981;21.009949;105.7304;-68.39;31.198939023800342;6.5;9.677419;125.3;8 / 10;"$GPGSV,3,3,10,01,01,264,,27,02,187,*71::$GPGGA,105258,2100.594692,N,10543.826921,E,1,08,0.8,0.3,M,-22.0,M,,*64::$GPVTG,130.2,T,130.2,M,12.1,N,22.5,K,A*24::$GPRMC,105258,A,2100.594692,N,10543.826921,E,12.1,130.2,221216,1.4,W,A*32::$GPGSA,A,3,03,10,14,16,22,26,29,31,,,,,1.2,0.8,0.8*3C";3208075;2016-12-22 17:52:58:308
0.6183;-0.2901;9.3175;0.6123;-0.4211;9.7785;0.0165;0.1238;-0.2925;1.01;1.65;-2.3;0.0842;665.34;43.14;105.84;274.29;2.46;-3.58;52.826;21.009874;105.7305;-70.0;31.198939023800342;6.25;12.903226;130.2;8 / 10;"$GPGSV,3,3,10,01,01,264,,27,02,187,*71::$GPGGA,105259,2100.592466,N,10543.829723,E,1,08,0.8,0.3,M,-22.0,M,,*69::$GPVTG,130.2,T,130.2,M,12.1,N,22.5,K,A*24::$GPRMC,105259,A,2100.592466,N,10543.829723,E,12.1,130.2,221216,1.4,W,A*3F::$GPGSA,A,3,03,10,14,16,22,26,29,31,,,,,1.2,0.8,0.8*3C";3209075;2016-12-22 17:52:59:308
-0.1981;-0.3687;9.4532;0.5218;-0.4326;9.7832;-0.7129;0.0581;-0.1973;0.27;-0.61;-2.39;0.0842;666.12;42.24;106.26;274.18;2.53;-3.05;43.193;21.009874;105.7305;-70.0;31.198939023800342;6.25;12.903226;130.2;6 / 11;"$GPGSV,3,3,11,25,10,036,,27,02,187,,32,46,091,*48::$GPGGA,105300,2100.590579,N,10543.832210,E,1,06,0.8,1.0,M,-22.0,M,,*6A::$GPVTG,136.3,T,136.3,M,11.7,N,21.6,K,A*21::$GPRMC,105300,A,2100.590579,N,10543.832210,E,11.7,136.3,221216,1.4,W,A*32::$GPGSA,A,3,10,14,16,26,29,31,,,,,,,1.2,0.8,0.8*3F";3210074;2016-12-22 17:53:00:307
