sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;GPS NMEA;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-8.6532;-0.9352;-0.1659;-9.5196;-0.8946;-2.1789;-0.0688;-0.019;-0.1681;22.27;57.05;19.53;0.0842;-0.84;-27.24;-51.06;117.16;7.65;95.15;52.409;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";45012;2016-12-23 06:49:23:973
-8.0438;-0.3877;-6.1359;-7.5046;-0.3676;-6.3021;-0.2827;-0.2313;0.2016;-31.67;11.92;-14.34;0.0842;1.44;-32.88;-40.26;134.07;3.74;127.27;49.857;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";46011;2016-12-23 06:49:24:972
-7.0822;0.4002;-6.2906;-7.0483;-0.2387;-6.8143;-0.1723;0.2335;-0.0472;32.43;7.57;20.08;0.0842;6.18;-30.18;-39.96;131.67;0.67;132.85;49.121;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";47011;2016-12-23 06:49:25:972
-7.4535;0.105;-7.0618;-7.3076;0.1455;-6.5382;-0.2925;0.3825;-0.024;-2.33;-5.77;1.45;0.0842;9.48;-30.48;-37.68;131.66;-0.5;133.05;44.063;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";48012;2016-12-23 06:49:26:973
-7.9891;-0.1354;-6.0645;-7.8764;-0.0887;-5.8416;-0.0671;0.0801;0.1793;10.16;-3.78;6.01;0.0842;2.28;-31.74;-41.34;133.14;0.59;127.14;39.083;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";49010;2016-12-23 06:49:27:971
-9.2578;0.6644;-5.5813;-8.612;-0.3697;-4.6762;0.0601;0.7379;-0.1116;9.05;-22.02;0.47;0.0842;5.04;-32.1;-40.56;131.11;0.81;125.31;47.927;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";50009;2016-12-23 06:49:28:970
-9.2173;0.3336;-3.9864;-9.1162;-0.9809;-3.4789;0.4495;0.5808;-0.1232;19.43;24.43;25.38;0.0842;4.86;-27.72;-45.84;120.8;5.74;110.89;41.733;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";51009;2016-12-23 06:49:29:970
-7.92;-0.6186;-7.5332;-7.9443;-0.2442;-5.7444;-0.1535;0.5087;-0.5572;6.33;40.1;11.21;0.0842;10.26;-26.64;-42.9;123.13;1.43;125.87;48.923;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";52010;2016-12-23 06:49:30:971
-6.3633;-0.2949;-7.0047;-6.8669;0.124;-7.0;0.4177;-0.4409;0.0695;5.72;5.31;12.43;0.0842;15.0;-27.0;-39.0;125.6;-0.72;135.55;58.745;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";53009;2016-12-23 06:49:31:970
-6.906;-0.371;-6.6881;-7.159;0.2502;-6.6975;0.2632;0.0106;-0.0211;-7.81;1.76;-9.23;0.0842;10.26;-31.56;-36.9;133.79;-1.46;133.09;52.603;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";54009;2016-12-23 06:49:32:970
-7.1345;0.3954;-6.581;-7.1404;0.2214;-6.7183;-0.1461;0.2015;-0.1451;4.95;-3.72;6.86;0.0842;7.08;-34.68;-35.16;139.46;-1.29;133.26;40.765;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";55012;2016-12-23 06:49:33:973
-8.0771;-0.1401;-6.1264;-7.7995;-0.0688;-5.9442;-0.4475;0.3176;-0.3075;-11.11;-8.1;-3.42;0.0842;-2.64;-38.1;-35.64;144.67;0.4;127.31;49.174;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";56009;2016-12-23 06:49:34:970
-8.2104;-0.1758;-5.4813;-7.8452;-0.5144;-5.8616;-0.0134;-0.0759;-0.0702;14.07;0.75;3.56;0.0842;-3.36;-39.54;-33.96;146.71;3.01;126.77;42.45;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";57012;2016-12-23 06:49:35:973
-8.3366;0.5835;-5.2766;-8.0564;-0.2127;-5.5875;-0.1959;0.2137;-0.0383;9.02;0.59;6.68;0.0842;-2.22;-39.6;-34.14;145.87;1.24;124.74;52.9;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";58010;2016-12-23 06:49:36:971
-7.8367;-0.2687;-6.074;-7.8916;0.0245;-5.8217;0.1444;-0.2174;-0.0352;-2.67;2.4;-1.34;0.0842;9.06;-33.96;-36.6;134.1;-0.14;126.42;40.468;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";59009;2016-12-23 06:49:37:970
-7.901;-0.1116;-5.8288;-7.9439;0.0083;-5.7502;0.0654;-0.0795;0.0051;-4.41;1.18;-2.71;0.0842;9.24;-32.64;-38.1;132.54;-0.3;125.94;36.696;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";60010;2016-12-23 06:49:38:971
-8.0153;-0.2354;-6.0288;-7.886;-0.0217;-5.8293;-0.0131;-0.3563;-0.1756;-3.64;1.73;-0.27;0.0842;9.24;-32.46;-38.1;131.53;0.57;126.29;45.552;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";61011;2016-12-23 06:49:39:972
-8.0843;0.0384;-5.7503;-7.9974;0.0876;-5.6749;-0.1845;0.1571;-0.0355;-1.66;-0.26;0.87;0.0842;7.86;-33.54;-38.4;133.71;0.15;125.7;43.836;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";62011;2016-12-23 06:49:40:972
-7.9248;-0.1473;-6.3501;-7.8142;0.3468;-5.915;0.291;-0.2606;0.0473;-6.49;0.32;-1.06;0.0842;10.68;-31.56;-37.2;131.82;-1.97;126.62;47.93;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";63010;2016-12-23 06:49:41:971
-8.089;0.2479;-6.3335;-7.7273;0.3329;-6.0289;0.1826;0.077;-0.131;-0.68;6.68;0.96;0.0842;5.34;-38.46;-32.82;142.49;-1.25;126.78;43.052;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";64009;2016-12-23 06:49:42:970
-8.0224;0.1884;-6.143;-7.93;0.0356;-5.7693;-0.0741;-0.0285;-0.0718;-9.8;3.96;-6.45;0.0842;2.1;-39.12;-33.78;143.59;-0.39;125.47;43.683;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";65011;2016-12-23 06:49:43:972
-7.8367;0.2764;-5.8859;-7.7884;0.119;-5.9579;0.0473;0.0874;-0.1981;4.04;-1.4;2.73;0.0842;6.78;-37.02;-33.96;140.0;-1.09;127.3;42.37;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";66009;2016-12-23 06:49:44:970
-7.8224;0.2074;-5.8907;-7.8411;0.1614;-5.8874;0.0167;-0.1482;-0.1963;-5.69;-0.6;-4.0;0.0842;-2.16;-39.18;-34.92;145.86;-0.85;127.18;51.263;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";67011;2016-12-23 06:49:45:972
-8.0605;0.036;-5.8145;-7.9607;-0.0197;-5.7269;-0.0082;-0.1464;-0.1095;1.01;0.93;-1.06;0.0842;0.66;-37.98;-35.82;141.88;-0.31;125.46;44.119;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";68011;2016-12-23 06:49:46:972
-8.1676;0.1312;-5.7812;-8.0157;-0.1481;-5.6478;0.0927;0.2384;-0.0362;-15.79;-3.81;-13.82;0.0842;6.9;-36.12;-35.64;137.06;0.44;125.42;47.816;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";69010;2016-12-23 06:49:47:971
-7.3154;-2.4872;-5.1909;-8.2911;-2.681;-4.4989;0.371;-0.5638;0.289;-10.65;-19.39;-62.05;0.0842;6.72;-25.68;-43.5;121.54;3.88;120.92;52.501;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";70011;2016-12-23 06:49:48:972
-10.4361;0.3383;-6.1787;-8.234;0.4781;-5.305;-0.4847;2.4444;0.437;134.11;12.1;103.43;0.0842;-5.22;-40.26;-30.24;150.06;-0.06;121.26;50.713;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";71010;2016-12-23 06:49:49:971
-8.0986;-0.1068;-5.9145;-7.4205;-0.3626;-6.4011;-0.4153;0.5931;0.1642;-2.73;26.6;-0.97;0.0842;-12.18;-41.28;-9.96;178.42;2.25;125.71;50.551;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";72010;2016-12-23 06:49:50:971
-6.9631;0.1669;-6.7929;-7.0009;0.0428;-6.867;-0.862;0.564;0.3344;6.67;-10.54;7.29;0.0842;-9.12;-41.28;-11.64;177.62;0.22;136.61;51.163;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";73011;2016-12-23 06:49:51:972
-7.97;0.6501;-5.8669;-7.8754;-0.1581;-5.8416;-0.482;1.0671;0.2898;-42.48;-11.68;-35.21;0.0842;-7.08;-42.24;-12.9;172.18;0.18;128.72;44.495;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";74010;2016-12-23 06:49:52:971
-8.7198;-2.1444;-5.0171;-8.0827;-0.6707;-5.5127;-0.5347;-0.5793;-0.1145;-12.95;13.97;10.01;0.0842;4.26;-32.16;-41.04;128.93;6.31;122.05;45.206;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";75011;2016-12-23 06:49:53:972
-8.3961;0.155;-5.2551;-8.2013;0.6295;-5.3397;-0.083;-0.2665;-0.2235;-18.18;2.15;-5.07;0.0842;9.78;-18.66;-45.54;114.32;-3.14;123.07;60.186;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";76009;2016-12-23 06:49:54:970
-7.5677;0.3145;-3.358;-9.0557;-0.5814;-3.7184;-1.4392;-0.5303;0.9131;48.01;-7.76;15.83;0.0842;7.32;-26.52;-45.54;120.68;1.73;114.06;51.87;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";77010;2016-12-23 06:49:55:971
-9.0983;-1.4422;-2.8533;-9.5297;-0.8434;-2.1549;2.2148;2.3044;-0.585;49.05;8.0;-3.36;0.0842;3.36;-29.4;-45.24;122.6;4.09;104.69;63.913;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";78009;2016-12-23 06:49:56:970
-10.2838;0.8906;-0.0302;-9.7792;0.5571;-0.4758;-0.1343;-2.2162;-0.0163;-22.83;-19.42;-10.85;0.0842;3.3;-28.02;-14.22;153.08;-3.26;92.79;62.577;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";79010;2016-12-23 06:49:57:971
-9.1912;1.2595;1.7074;-9.7261;-0.7944;0.9712;0.5825;2.3034;0.5149;31.45;-8.4;-16.36;0.0842;9.36;-30.72;-6.18;170.89;4.65;84.3;52.787;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";80010;2016-12-23 06:49:58:971
-9.96;0.5502;2.3906;-9.7241;0.1449;1.2614;-0.5943;0.39;0.9381;-0.03;-48.67;22.04;0.0842;24.12;-32.88;20.16;215.04;-0.85;82.61;61.008;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";81010;2016-12-23 06:49:59:971
-9.3697;-2.8895;-0.054;-9.7244;0.5396;1.1466;0.3011;-0.223;0.0385;-65.06;-3.23;10.08;0.0842;23.46;-40.5;6.24;192.6;-3.15;83.28;60.236;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";82009;2016-12-23 06:50:00:970
-9.691;3.9874;1.6622;-9.2249;1.1542;3.1209;0.2911;2.8734;1.216;61.84;3.44;21.28;0.0842;16.62;-44.58;-3.18;183.49;-6.76;71.31;49.291;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";83011;2016-12-23 06:50:01:972
-6.8441;4.3278;2.612;-8.1557;4.202;3.4638;0.7483;0.1176;-0.4038;-52.45;56.44;-32.21;0.0842;5.46;-45.36;4.56;189.42;-25.37;66.99;71.867;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";84010;2016-12-23 06:50:02:971
-9.3054;-1.5255;-6.2763;-8.3647;-0.5571;-5.0884;0.4529;0.0658;-0.5181;27.84;-4.39;-10.3;0.0842;10.2;-29.22;-11.46;153.38;3.26;121.31;69.231;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";85010;2016-12-23 06:50:03:971
-8.3628;-0.8162;-4.453;-8.7664;-2.4777;-3.6305;0.262;1.6939;-0.0789;5.75;4.63;2.3;0.0842;6.06;-29.94;6.12;185.98;14.63;112.5;71.536;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";86009;2016-12-23 06:50:04:970
-9.8624;2.4473;-6.224;-8.5453;-0.6302;-4.7698;0.3618;0.7476;-0.5732;72.7;-11.28;35.72;0.0842;2.94;-20.76;9.66;198.73;3.68;119.17;70.957;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";87012;2016-12-23 06:50:05:973
-8.1295;0.0979;-5.2456;-8.0913;-0.2937;-5.5331;-0.2067;-1.1636;-0.5993;-0.34;5.15;-11.62;0.0842;10.98;-11.4;-0.48;153.35;1.92;121.06;66.196;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";88010;2016-12-23 06:50:06:971
-8.8222;-0.4424;-5.0504;-7.7032;-1.807;-5.7936;-1.5034;0.6079;1.1625;19.89;-3.66;11.02;0.0842;24.48;-3.54;10.56;145.37;9.8;127.21;55.329;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";89009;2016-12-23 06:50:07:970
-8.1962;-0.6067;-5.0695;-7.9391;-1.5843;-5.5345;0.1165;1.6998;0.8372;24.97;1.02;20.36;0.0842;23.82;-9.84;21.06;191.21;10.0;125.71;52.731;20.97256;105.75804;;NaN;;161.29031;;0 / 20;"$GPGSV,5,5,20,84,38,001,,83,36,075,,85,05,320,,68,21,028,*7F::$GPGGA,,,,,,0,,,,,,,,*66::$GPVTG,,T,,M,,N,,K,N*2C::$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E";90011;2016-12-23 06:50:08:972
